epoch;accuracy;loss;val_accuracy;val_loss
0;0.3194306492805481;2.249847173690796;0.5370370149612427;1.3554413318634033
1;0.45316120982170105;1.6335899829864502;0.6058201193809509;1.2563313245773315
2;0.5263158082962036;1.397755742073059;0.6388888955116272;1.1260206699371338
3;0.5756372213363647;1.2377241849899292;0.6891534328460693;0.9905623197555542
4;0.6206554174423218;1.1129406690597534;0.7023809552192688;0.9477370381355286
5;0.6557431221008301;1.0236114263534546;0.7486772537231445;0.9072441458702087
6;0.6805693507194519;0.9559034109115601;0.7724867463111877;0.8595672845840454
7;0.7017543911933899;0.8871756792068481;0.7843915224075317;0.7980538010597229
8;0.7209533452987671;0.8250172734260559;0.7976190447807312;0.827228844165802
9;0.751075804233551;0.775714635848999;0.8029100298881531;0.8576250672340393
10;0.7576961517333984;0.709471583366394;0.7764550447463989;0.823817253112793
11;0.7626613974571228;0.7199901938438416;0.8042327761650085;0.7786929607391357
12;0.769612729549408;0.6840218901634216;0.7936508059501648;0.8384929299354553
13;0.7795432209968567;0.6605194807052612;0.8240740895271301;0.7171252965927124
14;0.7954319715499878;0.625554084777832;0.8280423283576965;0.715792715549469
15;0.793445885181427;0.6116129755973816;0.8386243581771851;0.6656400561332703
16;0.8119828104972839;0.5628554224967957;0.8320105671882629;0.6909401416778564
17;0.8248924016952515;0.5397930145263672;0.8253968358039856;0.6672125458717346
18;0.8348228931427002;0.5074836611747742;0.8280423283576965;0.6703165173530579
19;0.8311817049980164;0.5161246061325073;0.841269850730896;0.6540438532829285
20;0.8192651271820068;0.5064036846160889;0.8333333134651184;0.6696254014968872
21;0.8404501676559448;0.488860160112381;0.8280423283576965;0.7355433106422424
22;0.835815966129303;0.4992377460002899;0.8267195820808411;0.664865255355835
23;0.8513737320899963;0.4703880548477173;0.8320105671882629;0.7296649813652039
24;0.8480635285377502;0.4580571949481964;0.8187830448150635;0.705872118473053
25;0.8507117033004761;0.43733781576156616;0.829365074634552;0.708756685256958
26;0.8520357608795166;0.4263530969619751;0.8492063283920288;0.6303447484970093
27;0.8533598184585571;0.4402213990688324;0.8584656119346619;0.6091004610061646
28;0.8606421947479248;0.40662530064582825;0.8359788656234741;0.6643494963645935
29;0.8632903099060059;0.41831132769584656;0.8253968358039856;0.612726092338562
30;0.8599801659584045;0.4194490611553192;0.8505290746688843;0.6379286646842957
31;0.86759352684021;0.40650707483291626;0.8267195820808411;0.727955162525177
