epoch;accuracy;loss;val_accuracy;val_loss
0;0.3472360074520111;2.086097240447998;0.658730149269104;1.016132116317749
1;0.5316120386123657;1.3908920288085938;0.7354497313499451;0.8257284164428711
2;0.6299238801002502;1.12502121925354;0.8015872836112976;0.6417563557624817
3;0.6898378133773804;0.9574391841888428;0.8386243581771851;0.5616093873977661
4;0.7315458655357361;0.8303183317184448;0.8425925970077515;0.489106684923172
5;0.7517378330230713;0.7370503544807434;0.8597883582115173;0.41658714413642883
6;0.7785501480102539;0.6609436869621277;0.8756613731384277;0.38829919695854187
7;0.8060244917869568;0.5825281739234924;0.8822751045227051;0.3642210364341736
8;0.8235683441162109;0.538715124130249;0.8941798806190491;0.3492138981819153
9;0.8414432406425476;0.5031099319458008;0.9021164178848267;0.32353851199150085
10;0.8371400237083435;0.49842989444732666;0.8928571343421936;0.33132055401802063
11;0.8520357608795166;0.4432077407836914;0.8955026268959045;0.3151407837867737
12;0.8533598184585571;0.4371279776096344;0.9007936716079712;0.31800025701522827
13;0.8695796132087708;0.38868269324302673;0.9140211343765259;0.2986859679222107
14;0.8735517859458923;0.387499064207077;0.9166666865348816;0.3003090023994446
15;0.879179060459137;0.36327025294303894;0.9179894328117371;0.29111236333847046
16;0.889771580696106;0.3416993021965027;0.9100528955459595;0.294452965259552
17;0.8894405961036682;0.3444620966911316;0.9193121790885925;0.2759271264076233
18;0.8891095519065857;0.33577513694763184;0.9179894328117371;0.31008315086364746
19;0.8963919281959534;0.3267638087272644;0.9100528955459595;0.2953629493713379
20;0.903674304485321;0.3002757430076599;0.9232804179191589;0.2780110538005829
21;0.9059913754463196;0.28420862555503845;0.9113756418228149;0.3270626366138458
22;0.9076464772224426;0.28637826442718506;0.9140211343765259;0.30320462584495544
23;0.8993710875511169;0.29622453451156616;0.9179894328117371;0.2992967963218689
24;0.9139357805252075;0.27688318490982056;0.9219576716423035;0.3054521679878235
