epoch;accuracy;loss;val_accuracy;val_loss
0;0.30420389771461487;2.2336692810058594;0.579365074634552;1.2506448030471802
1;0.455478310585022;1.6231672763824463;0.6362434029579163;1.0758947134017944
2;0.5097649693489075;1.4228487014770508;0.6455026268959045;1.007182002067566
3;0.5643826723098755;1.2659077644348145;0.6732804179191589;0.9636929631233215
4;0.5898709297180176;1.1571506261825562;0.6917989253997803;0.9034794569015503
5;0.6391923427581787;1.0534597635269165;0.726190447807312;0.8189226388931274
6;0.651439905166626;1.0213444232940674;0.7473545074462891;0.7573781609535217
7;0.6679907441139221;0.95345139503479;0.7526454925537109;0.7270693778991699
8;0.6888447403907776;0.9158670902252197;0.7698412537574768;0.7082391381263733
9;0.7024164199829102;0.8535884618759155;0.7976190447807312;0.7047116756439209
10;0.7259185910224915;0.7874805331230164;0.8042327761650085;0.6296812295913696
11;0.7394902110099792;0.7593992352485657;0.8148148059844971;0.6012814044952393
12;0.7533929347991943;0.7358850240707397;0.7962962985038757;0.6012303233146667
13;0.7567030787467957;0.6923779845237732;0.7989417910575867;0.6011776924133301
14;0.7759020328521729;0.6851314306259155;0.8134920597076416;0.631805956363678
15;0.7931148409843445;0.6226734519004822;0.8148148059844971;0.6227892637252808
16;0.7874875664710999;0.6204356551170349;0.829365074634552;0.5598071217536926
17;0.7848394513130188;0.6366910934448242;0.8386243581771851;0.533942461013794
18;0.8033763766288757;0.5772143602371216;0.8161375522613525;0.6083571314811707
19;0.8129758238792419;0.5523590445518494;0.8346560597419739;0.5646286010742188
20;0.8060244917869568;0.5698981285095215;0.8306878209114075;0.5669132471084595
21;0.826216459274292;0.5269032716751099;0.841269850730896;0.5198417901992798
22;0.8222442865371704;0.5386326313018799;0.8505290746688843;0.5807111859321594
23;0.8212512135505676;0.5330922603607178;0.8280423283576965;0.5981026887893677
24;0.8305196762084961;0.49265173077583313;0.8505290746688843;0.5128239393234253
25;0.8351539373397827;0.500590443611145;0.8544973731040955;0.5084693431854248
26;0.8192651271820068;0.525100827217102;0.8597883582115173;0.5071903467178345
27;0.8348228931427002;0.48748543858528137;0.8518518805503845;0.521857500076294
