epoch;accuracy;loss;val_accuracy;val_loss
0;0.2482621669769287;2.40639066696167;0.5330687761306763;1.4377719163894653
1;0.402515709400177;1.755365252494812;0.5105820298194885;1.2965434789657593
2;0.4654088020324707;1.5512731075286865;0.5740740895271301;1.1498786211013794
3;0.5104269981384277;1.4152626991271973;0.5846560597419739;1.1583393812179565
4;0.5481628775596619;1.3069602251052856;0.6309523582458496;1.0327014923095703
5;0.5925190448760986;1.1964950561523438;0.6732804179191589;0.9629712700843811
6;0.6153591275215149;1.1251423358917236;0.7248677015304565;0.870766282081604
7;0.6338960528373718;1.0679967403411865;0.6891534328460693;0.9484127163887024
8;0.6487917900085449;1.0397148132324219;0.7605820298194885;0.7964664697647095
9;0.6617014408111572;0.9805688858032227;0.7552909851074219;0.7130749225616455
10;0.6845415234565735;0.9253047108650208;0.7698412537574768;0.7422164082527161
11;0.6974511742591858;0.8950313329696655;0.7949735522270203;0.6637206673622131
12;0.7183051705360413;0.8516324758529663;0.7910053133964539;0.699421226978302
13;0.7153260707855225;0.8289092779159546;0.8214285969734192;0.5938628315925598
14;0.7447865009307861;0.7776728868484497;0.8267195820808411;0.5956247448921204
15;0.7441244721412659;0.7615652680397034;0.7857142686843872;0.6307957768440247
16;0.7523998618125916;0.7345123887062073;0.8227513432502747;0.575110912322998
17;0.76166832447052;0.7107237577438354;0.817460298538208;0.5650060176849365
18;0.7666335701942444;0.6931938529014587;0.8399471044540405;0.5310487747192383
19;0.7749089598655701;0.667156457901001;0.841269850730896;0.5189303755760193
20;0.7805362343788147;0.6544165015220642;0.8558201193809509;0.47890278697013855
21;0.7831843495368958;0.6517366170883179;0.8439153432846069;0.5144978761672974
22;0.7868255376815796;0.6136134266853333;0.8558201193809509;0.47127726674079895
23;0.7967560291290283;0.5840145349502563;0.85317462682724;0.4888675808906555
24;0.7960940003395081;0.60148024559021;0.8478835821151733;0.4814651310443878
25;0.7967560291290283;0.572844386100769;0.8571428656578064;0.46167516708374023
26;0.8119828104972839;0.5657111406326294;0.8637565970420837;0.47390511631965637
27;0.8070175647735596;0.5407601594924927;0.8465608358383179;0.48302769660949707
28;0.8305196762084961;0.522844135761261;0.8743386268615723;0.43990519642829895
29;0.8195961713790894;0.5155895352363586;0.8716931343078613;0.4461953043937683
30;0.8229063153266907;0.5114964842796326;0.8465608358383179;0.5201136469841003
31;0.8338298797607422;0.5005568265914917;0.8650793433189392;0.4278070628643036
32;0.8321747779846191;0.48279690742492676;0.8584656119346619;0.45413801074028015
33;0.8334988355636597;0.4871716797351837;0.8769841194152832;0.43338441848754883
34;0.8447533845901489;0.4552704691886902;0.8637565970420837;0.43872687220573425
35;0.8378020524978638;0.4673078656196594;0.8849206566810608;0.43785303831100464
36;0.8553459048271179;0.44040265679359436;0.8743386268615723;0.44458431005477905
37;0.8543528914451599;0.43975040316581726;0.8597883582115173;0.4702847898006439
38;0.8556769490242004;0.4475939869880676;0.8769841194152832;0.44455423951148987
39;0.8510426878929138;0.4323849678039551;0.8637565970420837;0.46476948261260986
