epoch;accuracy;loss;val_accuracy;val_loss
0;0.4749918282032013;1.4701353311538696;0.7045751810073853;0.7415398359298706
1;0.614253044128418;0.9894796013832092;0.7954248189926147;0.5764697790145874
2;0.6814318299293518;0.8373700976371765;0.7967320084571838;0.5221548080444336
3;0.7054592967033386;0.7612248659133911;0.8274509906768799;0.4776933193206787
4;0.7237659096717834;0.7195882797241211;0.8274509906768799;0.44398704171180725
5;0.738803505897522;0.6877219676971436;0.8405228853225708;0.40900319814682007
6;0.7603791952133179;0.6496521234512329;0.8601307272911072;0.3644954562187195
7;0.7695325016975403;0.6244171261787415;0.8607842922210693;0.3705063462257385
8;0.7732919454574585;0.611574113368988;0.869934618473053;0.36063745617866516
9;0.7919254899024963;0.5640479326248169;0.8764705657958984;0.3398386836051941
10;0.8012422323226929;0.554189145565033;0.8686274290084839;0.33567705750465393
11;0.7976462841033936;0.5492000579833984;0.8705882430076599;0.3354635536670685
12;0.8005884289741516;0.5383721590042114;0.8816993236541748;0.3183060884475708
13;0.8192219734191895;0.5022889971733093;0.8823529481887817;0.31117764115333557
14;0.8300098180770874;0.4798828065395355;0.8921568393707275;0.28776538372039795
15;0.823798656463623;0.48873648047447205;0.8928104639053345;0.2900031507015228
16;0.8329519629478455;0.4592200815677643;0.8947712182998657;0.28444230556488037
17;0.8378555178642273;0.4395465552806854;0.9039215445518494;0.25719717144966125
18;0.8401438593864441;0.43057671189308167;0.900653600692749;0.26176097989082336
19;0.8507682085037231;0.42329177260398865;0.9013071656227112;0.25596973299980164
20;0.8535469174385071;0.4221530854701996;0.9091503024101257;0.25758954882621765
21;0.8604118824005127;0.3991941809654236;0.9019607901573181;0.2551024854183197
22;0.8649885654449463;0.4016954004764557;0.9104574918746948;0.2498902976512909
23;0.861392617225647;0.3890458345413208;0.9117646813392639;0.23433953523635864
24;0.8627002239227295;0.3885246217250824;0.9111111164093018;0.2306087762117386
25;0.8648251295089722;0.3765626549720764;0.9058823585510254;0.24525128304958344
26;0.8671134114265442;0.38341912627220154;0.9143790602684021;0.23431353271007538
27;0.8679307103157043;0.374726802110672;0.9071895480155945;0.240643709897995
28;0.878064751625061;0.3558022081851959;0.9202614426612854;0.2074265033006668
29;0.8746322393417358;0.3494841158390045;0.9196078181266785;0.22143582999706268
30;0.8744688034057617;0.3597801625728607;0.9241830110549927;0.20742760598659515
31;0.8793723583221436;0.35509756207466125;0.9235293865203857;0.2098226547241211
